"idIndividu","identite","prenom","nom","surnom","provVille","titre","profession","chargeEccl","sante","provDioc","statut","residence","titre2","profession2","identiteNorm","genre","provVilleT","titreT","titreTN","professionT","professionTN","chargeEcclT","chargeEcclTN","provDiocT","santeT","statutT","statutTN","titre2T","titre2TN","profession2T","profession2TN","decedeAvant","mention1","prenomTN","nomTN","nomDetail","professionCategorie","professionTheme","identification","dateChargeEccl"
5266,"conradus de huchini","conradus","de huchini",NULL,NULL,NULL,"furneri",NULL,NULL,"maguntin diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"boulanger","boulanger",NULL,NULL,"diocese de mayence",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"conrad","de huchini",NULL,"metier de l alimentation","pain","homme",NULL
5927,"johannes taureti","johannes","taureti",NULL,NULL,NULL,"furneri",NULL,NULL,"tulen diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"boulanger","boulanger",NULL,NULL,"diocese de toul",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"jean","taureti",NULL,"metier de l alimentation","pain","homme",NULL
6089,"johannes vacheti","johannes","vacheti",NULL,NULL,NULL,NULL,NULL,NULL,"vapincen diocesis","civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de gap",NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"jean","vacheti",NULL,NULL,NULL,"homme",NULL
7359,"perisonus de metis","perisonus","de metis",NULL,NULL,NULL,"macellari",NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"boucher","boucher",NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"perisonus","de metis",NULL,"metier de l alimentation","viande vollailes betes","homme",NULL
7453,"pierus ciappus","pierus","ciappus",NULL,"alamannia",NULL,NULL,NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme","allemagne",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"pierre","ciappus",NULL,NULL,NULL,"homme",NULL
7479,"poncettus bessardi","poncettus","bessardi",NULL,"metis",NULL,NULL,NULL,NULL,NULL,"civis liber divisionis",NULL,NULL,NULL,NULL,"homme","metz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"poncet","bessardi",NULL,NULL,NULL,"homme",NULL
1089,"heredes guillelmus laurenti",NULL,"laurenti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,NULL,"laurent",NULL,NULL,NULL,"heritier",NULL
3989,"bertrandus malvesini","bartholomeus","malvesini",NULL,NULL,"dominus",NULL,NULL,NULL,NULL,NULL,NULL,"miles",NULL,NULL,"homme",NULL,"seigneur","seigneur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"chevalier","chevalier",NULL,NULL,NULL,1298,"barthelemi","malvisini",NULL,NULL,NULL,"homme",NULL
3942,"johannes bermondi","johannes","bermondi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1298,"jean","bremond",NULL,NULL,NULL,"homme",NULL
1061,"donatus francisci de aretio","donatus","francisci de aretio",NULL,NULL,NULL,"speciarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"epicier","epicier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"donatus","francisci de aretio",NULL,"marchand","negoce","homme",NULL
3442,"poncius draperii","poncius","draperii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1298,"pons","draperii",NULL,NULL,NULL,"homme",NULL
2995,"maitre raymon de vigeyac","raymon","de vigeyac",NULL,"davinhon",NULL,"bachalier en leys",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme","avignon",NULL,NULL,"bachelier en loi","bachelier en loi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1390,"raymond","de vigeac",NULL,"metier du droit","droit","homme",NULL
2711,"jaucme romieu","jaucme","romieu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,"jacques","romieu",NULL,NULL,NULL,"homme",NULL
2887,"raymon de sazo","raymon","de sazo",NULL,NULL,NULL,"laborador",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"agriculteur","agriculteur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1342,"raymond","de sazo",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
393,"petrocho porci","petrocho","porci",NULL,NULL,NULL,"pistor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"petrocho porci","homme",NULL,NULL,NULL,"boulanger","boulanger",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"pierre","porci",NULL,"metier de l alimentation","pain","homme",NULL
3408,"raymundus de sancto rufo","raymundus","de sancto rufo",NULL,NULL,NULL,"curaterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"cordonnier","cordonnier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,"raymond","de sancto rufo",NULL,"metier de l habillement et de la chaussure","chaussure","homme",NULL
2473,"bertrandus guiliberti","bertrandus","guiliberti",NULL,NULL,NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"jardinier","jardinier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,"bertrand","guiliberti",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
968,"pontius guiberti","pontius","guiberti",NULL,NULL,NULL,"mercator sive burgensis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"marchand ou bourgeois","marchand",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1355,"pons","giberti",NULL,"marchand","negoce","homme",NULL
133,"heredes pontii de villariis",NULL,"villariis",NULL,"loci de quinsiaco",NULL,NULL,NULL,NULL,"nemausensis diocesis",NULL,NULL,NULL,NULL,"heredes ponci de villariis",NULL,"quissac",NULL,NULL,NULL,NULL,NULL,NULL,"diocese de nimes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,NULL,"villariis",NULL,NULL,NULL,"heritier",NULL
371,"johannes de savoya","johannes","de savoya",NULL,NULL,NULL,"ribayrerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannis de savoya","homme",NULL,NULL,NULL,"ribairier","ribairier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"jean","de savoie",NULL,"metier dans le domaine maritime et fluvial","fleuve","homme",NULL
3056,"phelip de novaria","phelip","de novaria",NULL,NULL,NULL,"sabatier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"savetier","savetier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1377,"philippe","de novaria",NULL,"metier de l habillement et de la chaussure","chaussure","homme",NULL
4242,"martinus","martinus",NULL,NULL,NULL,NULL,"ciabaterius",NULL,NULL,"avin diocesis","civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"savetier","savetier",NULL,NULL,"diocese d avignon",NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"martin",NULL,NULL,"metier de l habillement et de la chaussure","chaussure","homme",NULL
4926,"johannes berardi","johannes","berardi",NULL,NULL,NULL,"laborator",NULL,NULL,"geben diocesis","civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"agriculteur","agriculteur",NULL,NULL,"diocese de geneve",NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"jean","berardi",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
5038,"johannes baudonia alias pauli","johannes","baudonia","pauli",NULL,NULL,NULL,NULL,NULL,"lemovicen diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de limoges",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"jean","baudonia",NULL,NULL,NULL,"homme",NULL
5215,"petrus moreti","petrus","moreti",NULL,NULL,NULL,"argenter",NULL,NULL,"lugdun diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"orfevre bijoutier","orfevre bijoutier",NULL,NULL,"diocese de lyon",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"pierre","moreti",NULL,"metier de la decoration fourniture","metaux precieux","homme",NULL
5280,"raymundus aurimenna","raymundus","aurimenna",NULL,NULL,NULL,"pessonerius",NULL,NULL,"massilien diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"poissonnier","poissonnier",NULL,NULL,"diocese de marseille",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"raymond","aurimenna",NULL,"metier de l alimentation","poisson","homme",NULL
5956,"petrus gerardi","petrus","gerardi",NULL,"monte vicino",NULL,NULL,NULL,NULL,"tulen diocesis","cortisian",NULL,NULL,NULL,NULL,"homme","mont san vicino",NULL,NULL,NULL,NULL,NULL,NULL,"diocese de toul",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"pierre","gerardi",NULL,NULL,NULL,"homme",NULL
6516,"bernardus garidelli","bernardus","garidelli",NULL,"paragongha",NULL,"copertor domo",NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme","paragongha",NULL,NULL,"couvreur","couvreur",NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"bernard","garidelli",NULL,"metier de la construction","batiment","homme",NULL
7452,"pierus cardini","pierus","cardini",NULL,"de-florenti",NULL,NULL,NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme","florence",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"pierre","cardini",NULL,NULL,NULL,"homme",NULL
2189,"johannes carlerii","johannes","carlerii",NULL,NULL,NULL,"laborador",NULL,NULL,NULL,NULL,"portal de Sant Anthoni",NULL,NULL,NULL,"homme",NULL,NULL,NULL,"agriculteur","agriculteur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1387,"jean","carlerii",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
92,"minchonas chatarini","minchonas","chatarini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"minchona chatarin","homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"minchonas","chatarini",NULL,NULL,NULL,"homme",NULL
3872,"borgoingnonus","borgoingnonus",NULL,NULL,NULL,NULL,"fusterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"fustier","fustier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,"borgoingnonus",NULL,NULL,"metier de la construction","bois","homme",NULL
3977,"guillelmus portinelli","guillelmus","portinelli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1298,"guillaume","portinelli",NULL,NULL,NULL,"homme",NULL
7696,"jacobus de motterii","jacobus","de motterii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371,"jacques","de motterii",NULL,NULL,NULL,"homme",NULL
1831,"pontius vianesii","pontius","vianesii",NULL,"rononacio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme","rognonas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,"pons","viennois",NULL,NULL,NULL,"homme",NULL
1773,"monetus arnulphi","monetus","arnulphi",NULL,NULL,NULL,"laborator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"agriculteur","agriculteur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,"monet","arnulphi",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
7783,"filippettus stivarius","filippettus","stivarius",NULL,NULL,NULL,"stivarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"conducteur de charrue","conducteur de charrue",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371,"philippe","stivarius",NULL,"metier consacre aux chevaux et au transport","transport","homme",NULL
2793,"johan figuiera","johan","figuiera",NULL,NULL,NULL,"corrier du pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"courrier du pape","courrier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1378,"jean","figeria",NULL,"homme de peine domestique","fonction","homme",NULL
9070,"jacobi basaudi","jacobus","basaudi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,1384,"jacques","basaudi",NULL,NULL,NULL,"homme",NULL
1830,"pontius veteris","pontius","veteris",NULL,"avinione",NULL,"mercator",NULL,NULL,NULL,"citoyen d avignon 1384",NULL,NULL,NULL,NULL,"homme","avignon",NULL,NULL,NULL,"marchand",NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1358,"pons","veteris",NULL,"marchand","negoce","homme",NULL
7831,"johannes de monte albano","johannes","de monte albano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371,1371,"jean","de monte albano",NULL,NULL,NULL,"homme",NULL
5291,"ugonettus brachetti","ugonettus","brachetti",NULL,NULL,NULL,"bladeri",NULL,NULL,"matiscon diocesis","civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"marchand de ble","marchand de ble",NULL,NULL,"diocese de macon",NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"hugues","brachet",NULL,"marchand","cereale farine foin huile","homme",NULL
5641,"dionisius ante fosse","dionisius","ante fosse",NULL,NULL,NULL,NULL,NULL,NULL,"senon diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de sens",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"denis","ante fosse",NULL,NULL,NULL,"homme",NULL
6086,"johannes grassus","johannes","grassus",NULL,NULL,NULL,"macellari",NULL,NULL,"vapincen diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"boucher","boucher",NULL,NULL,"diocese de gap",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"jean","gras",NULL,"metier de l alimentation","viande vollailes betes","homme",NULL
6238,"beatrix uxor pontii","beatrix",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vivarien diocesis","cortisian",NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de viviers",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"beatrice",NULL,NULL,NULL,NULL,"femme",NULL
6457,"bandinus bonoti","bandinus","bonoti",NULL,"de-luca",NULL,NULL,NULL,NULL,NULL,"civis liber divisionis",NULL,NULL,NULL,NULL,"homme","lucques",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"bandinus","bonoti",NULL,NULL,NULL,"homme",NULL
7043,"johannes fructierii","johannes","fructierii",NULL,"parisius",NULL,NULL,NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme","paris",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"jean","frucherii",NULL,NULL,NULL,"homme",NULL
603,"michael de cavallione","michael","de cavallione",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"que moratur in campello juxta palcium domini notri pape",NULL,NULL,"michael de cavallion","homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1357,"michel","de cavaillon",NULL,NULL,NULL,"homme",NULL
8573,"mononus cadeneti","mononus","cadeneti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen d avignon",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1358,"mononus","cadeneti",NULL,NULL,NULL,"homme",NULL
568,"thomassette vitalis","thomassette","vitalis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"thomasse vitalis","femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1340,"thomassette","vital","nom du pere",NULL,NULL,"femme",NULL
1409,"heredes guillelmi de masano",NULL,"de masano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1365,NULL,"de masan",NULL,NULL,NULL,"heritier",NULL
2328,"johanne de caturco","johanne","de caturco",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,"jeanne ","de caturco","nom du mari",NULL,NULL,"femme",NULL
2570,"joan d albi","joan","d albi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1359,"jean","d albi",NULL,NULL,NULL,"homme",NULL
3396,"guido de sabrano","guido","de sabrano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1298,"guy","sabran",NULL,NULL,NULL,"homme",NULL
2539,"peyre manaldo","peyre","manaldo",NULL,"florentia",NULL,"macellarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme","florence",NULL,NULL,"boucher","boucher",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"pierre","manaldo",NULL,"metier de l alimentation","viande vollailes betes","homme",NULL
1093,"pochetus faraudi","pochetus","faraudi",NULL,NULL,NULL,"canabasserius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"chanvrier","chanvrier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"pochetus","faraud",NULL,"metier du textile","textile","homme",NULL
2828,"perrinus de recuperensa","perrinus","de recuperensa",NULL,NULL,NULL,"pollasserius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"marchand de volailles","marchand de volailles",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1378,"perrin","de recuperensa",NULL,"metier de l alimentation","viande vollailes betes","homme",NULL
76,"anthonius de agenno","anthonius","de agenno","beulaigua",NULL,NULL,"mercerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"anthon de agenno","homme",NULL,NULL,NULL,"mercier","mercier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"antoine","de agenno",NULL,"marchand","textile","homme",NULL
1308,"johannes martini","johannes","martini",NULL,"arelhate",NULL,"laborator",NULL,NULL,"avignon",NULL,"carreria conreratorum",NULL,NULL,NULL,"homme","arles",NULL,NULL,"agriculteur","agriculteur",NULL,NULL,"diocese d avignon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1362,"jean","martin",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
8950,"jacominus la loran","jacominus","la loran",NULL,NULL,NULL,"fornerius",NULL,NULL,NULL,"citoyen d avignon"," extra portale infirmeriarum",NULL,NULL,NULL,"homme",NULL,NULL,NULL,"boulanger","boulanger",NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1358,"jacquet","la loran",NULL,"metier de l alimentation","pain","homme",NULL
7869,"petrus carchisini","petrus","carchisini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371,"pierre","carchisini",NULL,NULL,NULL,"homme",NULL
1300,"stephanus husoli","stephanus","husoli",NULL,NULL,"magister",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,"maitre","maitre",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1362,"stephane","uzol",NULL,NULL,NULL,"homme",NULL
4400,"laurentius","laurentius",NULL,NULL,NULL,NULL,"carreterius",NULL,NULL,"bisuntin diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"charretier","charretier",NULL,NULL,"diocese de besancon",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"laurent",NULL,NULL,"metier consacre aux chevaux et au transport","transport","homme",NULL
1583,"dulcelina recordi","dulcelina","recordi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1376,"douce","recordi","nom du mari (decede)",NULL,NULL,"femme",NULL
1189,"petrus triache","petrus","triache",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Petri Triache","homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1363,"pierre","triache",NULL,NULL,NULL,"homme",NULL
246,"jacobus maurelli","jacobus","maurelli","pecolli",NULL,NULL,"cultor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jacob maurelli","homme",NULL,NULL,NULL,"agriculteur","agriculteur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"jacques","maurel",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
6001,"cialbertus","cialbertus",NULL,NULL,NULL,NULL,"candelerius",NULL,NULL,"uticen diocesis","civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"chandelier","chandelier",NULL,NULL,"diocese d uzes",NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"cialbertus",NULL,NULL,"metier de la decoration fourniture","chandelle","homme",NULL
6039,"gonetus pelerii","gonetus","pelerii",NULL,NULL,NULL,NULL,NULL,NULL,"valentin diocesis","civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de valence",NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"gonetus","pelherii",NULL,NULL,NULL,"homme",NULL
7282,"nerius","nerius",NULL,NULL,"de-florenti",NULL,"fusteri",NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme","florence",NULL,NULL,"fustier","fustier",NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"nerius",NULL,NULL,"metier de la construction","bois","homme",NULL
3549,"liberi petri johannis lapiste",NULL,"johannis lapiste",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,NULL,"johann",NULL,NULL,NULL,"heritier",NULL
3106,"johannes angleia","johannes","angleia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1298,"jean","angleia",NULL,NULL,NULL,"homme",NULL
3183,"petrus bertrandus tausius","petrus","bertrandus tausius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1233,"pierre","bertrandus tausius",NULL,NULL,NULL,"homme",NULL
18,"johannes ramundi","johannes","ramundi",NULL,"avinione","domicellus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannis ramund","homme","avignon","damoiseau","damoiseau",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1328,"jean","ramundi",NULL,NULL,NULL,"homme",NULL
3825,"petrus vasso","petrus","vasso",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,"pierre","vasso",NULL,NULL,NULL,"homme",NULL
733,"brunescendis malevicine","brunescendis","malevicine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"brunissende","malivicini","nom present",NULL,NULL,"femme",NULL
